transaction_id,timestamp,customer_id,merchant_id,amount,device_id,location,failed_attempts,device_changed,location_changed,is_fraud
TXN_0025237,2026-06-19 17:21:00,CUST_00648,MERCHANT_006,3384.83,DEV_00312,24,0,True,False,0
TXN_0026056,2026-06-19 17:21:00,CUST_01838,MERCHANT_055,142.38,DEV_53785,32,0,True,False,0
TXN_0025702,2026-06-19 17:21:00,CUST_00986,MERCHANT_042,471.0,DEV_85034,25,0,True,False,0
TXN_0025799,2026-06-19 17:24:00,CUST_00322,MERCHANT_018,2234.41,DEV_00322,36,0,False,False,0
TXN_0025369,2026-06-19 17:25:00,CUST_01932,MERCHANT_015,1829.83,DEV_01932,4,0,False,False,0
TXN_0026285,2026-06-19 17:26:00,CUST_01185,MERCHANT_000,1337.3,DEV_01185,17,0,False,False,0
TXN_0026228,2026-06-19 17:26:00,CUST_00451,MERCHANT_001,1671.69,DEV_00451,2,0,False,False,0
TXN_0025283,2026-06-19 17:28:00,CUST_00717,MERCHANT_057,1994.8,DEV_00717,31,0,False,False,0
TXN_0025477,2026-06-19 17:29:00,CUST_00176,MERCHANT_037,4091.06,DEV_00176,3,1,False,False,0
TXN_0026044,2026-06-19 17:30:00,CUST_00001,MERCHANT_015,1901.79,DEV_00001,31,0,False,False,0
TXN_0025647,2026-06-19 17:30:00,CUST_01530,MERCHANT_035,379.16,DEV_01530,20,0,False,False,0
TXN_0026291,2026-06-19 17:30:00,CUST_01774,MERCHANT_051,1741.51,DEV_06715,2,2,True,False,0
TXN_0025928,2026-06-19 17:31:00,CUST_01734,MERCHANT_020,3421.89,DEV_01734,12,0,False,False,0
TXN_0026369,2026-06-19 17:31:00,CUST_01250,MERCHANT_029,1115.68,DEV_16371,7,0,True,False,0
TXN_0025866,2026-06-19 17:32:00,CUST_01139,MERCHANT_042,1958.89,DEV_01139,19,0,False,False,0
TXN_0025446,2026-06-19 17:32:00,CUST_01981,MERCHANT_037,2668.99,DEV_01981,2,0,False,False,0
TXN_0026617,2026-06-19 17:33:00,CUST_01566,MERCHANT_041,1191.9,DEV_01566,8,0,False,False,0
TXN_0025886,2026-06-19 17:37:00,CUST_00982,MERCHANT_048,960.01,DEV_00982,25,0,False,False,0
TXN_0026123,2026-06-19 17:40:00,CUST_00583,MERCHANT_058,791.92,DEV_00583,20,0,False,False,0
TXN_0026410,2026-06-19 17:41:00,CUST_00137,MERCHANT_035,2577.05,DEV_00137,4,0,False,False,0
TXN_0026257,2026-06-19 17:42:00,CUST_00355,MERCHANT_056,1020.84,DEV_00355,37,0,False,True,0
TXN_0025915,2026-06-19 17:42:00,CUST_01779,MERCHANT_044,1800.5,DEV_01779,19,0,False,False,0
TXN_0025435,2026-06-19 17:43:00,CUST_00404,MERCHANT_053,954.68,DEV_00404,37,0,False,False,0
TXN_0025542,2026-06-19 17:44:00,CUST_00851,MERCHANT_013,234.96,DEV_00851,27,1,False,False,0
TXN_0026246,2026-06-19 17:44:00,CUST_00045,MERCHANT_042,122.78,DEV_00045,9,0,False,False,0
TXN_0025902,2026-06-19 17:44:00,CUST_01093,MERCHANT_006,1911.75,DEV_01093,31,2,False,True,0
TXN_0025280,2026-06-19 17:45:00,CUST_00858,MERCHANT_015,1502.33,DEV_00858,20,0,False,False,0
TXN_0026634,2026-06-19 17:46:00,CUST_00242,MERCHANT_020,1587.45,DEV_00242,24,0,False,False,0
TXN_0025811,2026-06-19 17:47:00,CUST_01415,MERCHANT_040,5165.54,DEV_01415,33,0,False,False,0
TXN_0025364,2026-06-19 17:47:00,CUST_01266,MERCHANT_033,3310.54,DEV_01266,34,0,False,False,0
TXN_0025480,2026-06-19 17:48:00,CUST_00486,MERCHANT_044,2874.85,DEV_00486,35,0,False,False,0
TXN_0025608,2026-06-19 17:49:00,CUST_00487,MERCHANT_045,782.5,DEV_27237,4,0,True,False,0
TXN_0026582,2026-06-19 17:49:00,CUST_01455,MERCHANT_052,4066.3,DEV_01455,37,0,False,False,0
TXN_0025772,2026-06-19 17:50:00,CUST_01507,MERCHANT_024,1885.13,DEV_01507,10,0,False,True,0
TXN_0026289,2026-06-19 17:50:00,CUST_01087,MERCHANT_015,1619.77,DEV_01087,12,0,False,False,0
TXN_0025700,2026-06-19 17:50:00,CUST_00878,MERCHANT_042,716.98,DEV_00878,8,0,False,False,0
TXN_0025837,2026-06-19 17:51:00,CUST_01851,MERCHANT_002,2910.37,DEV_01851,4,0,False,False,0
TXN_0025995,2026-06-19 17:52:00,CUST_01504,MERCHANT_056,877.83,DEV_01504,23,0,False,False,0
TXN_0026462,2026-06-19 17:53:00,CUST_00716,MERCHANT_036,353.73,DEV_00716,13,0,False,False,0
TXN_0026248,2026-06-19 17:55:00,CUST_01764,MERCHANT_037,677.05,DEV_01764,8,2,False,False,0
TXN_0025279,2026-06-19 17:56:00,CUST_01750,MERCHANT_000,360.33,DEV_01750,25,0,False,False,0
TXN_0026420,2026-06-19 17:56:00,CUST_00828,MERCHANT_010,2212.25,DEV_00828,11,0,False,True,0
TXN_0026307,2026-06-19 17:57:00,CUST_00118,MERCHANT_053,557.07,DEV_00118,36,0,False,False,0
TXN_0026389,2026-06-19 17:58:00,CUST_01761,MERCHANT_014,1155.61,DEV_01761,28,0,False,False,0
TXN_0025637,2026-06-19 18:00:00,CUST_01680,MERCHANT_012,1266.23,DEV_01680,23,0,False,False,0
TXN_0026664,2026-06-19 18:01:00,CUST_01053,MERCHANT_038,1741.85,DEV_01053,16,0,False,False,0
TXN_0026203,2026-06-19 18:01:00,CUST_01125,MERCHANT_020,1247.9,DEV_01125,18,0,False,False,0
TXN_0025871,2026-06-19 18:01:00,CUST_00743,MERCHANT_015,1683.9,DEV_08567,30,0,True,False,0
TXN_0026329,2026-06-19 18:01:00,CUST_01107,MERCHANT_024,1542.47,DEV_01107,1,0,False,False,0
TXN_0025632,2026-06-19 18:01:00,CUST_01489,MERCHANT_017,809.7,DEV_15869,27,4,True,False,1
TXN_0025682,2026-06-19 18:02:00,CUST_00726,MERCHANT_020,1179.77,DEV_00726,34,0,False,False,0
TXN_0025281,2026-06-19 18:02:00,CUST_00743,MERCHANT_039,229.71,DEV_00743,30,0,False,False,0
TXN_0025842,2026-06-19 18:03:00,CUST_01664,MERCHANT_011,315.17,DEV_01664,8,2,False,False,0
TXN_0025322,2026-06-19 18:03:00,CUST_01828,MERCHANT_053,1702.6,DEV_01828,7,0,False,False,0
TXN_0026055,2026-06-19 18:03:00,CUST_00164,MERCHANT_036,1332.4,DEV_00164,30,0,False,False,0
TXN_0025310,2026-06-19 18:05:00,CUST_01897,MERCHANT_009,1054.23,DEV_01897,19,0,False,False,0
TXN_0025544,2026-06-19 18:05:00,CUST_00301,MERCHANT_010,884.92,DEV_00301,11,2,False,False,0
TXN_0026522,2026-06-19 18:06:00,CUST_00405,MERCHANT_051,2088.73,DEV_00405,4,0,False,False,0
TXN_0025356,2026-06-19 18:10:00,CUST_00010,MERCHANT_016,3026.77,DEV_00010,9,1,False,True,0
TXN_0025697,2026-06-19 18:11:00,CUST_00210,MERCHANT_021,709.56,DEV_00210,15,0,False,False,0
TXN_0026083,2026-06-19 18:11:00,CUST_01933,MERCHANT_022,2679.73,DEV_01933,39,0,False,False,0
TXN_0026364,2026-06-19 18:11:00,CUST_01270,MERCHANT_054,1189.66,DEV_79717,33,0,True,False,0
TXN_0026309,2026-06-19 18:11:00,CUST_00561,MERCHANT_034,1323.99,DEV_00561,35,0,False,False,0
TXN_0025906,2026-06-19 18:13:00,CUST_01687,MERCHANT_017,778.33,DEV_01687,2,0,False,False,0
TXN_0026402,2026-06-19 18:13:00,CUST_00808,MERCHANT_057,5252.37,DEV_00808,24,0,False,False,0
TXN_0026356,2026-06-19 18:15:00,CUST_01520,MERCHANT_049,1171.43,DEV_01520,33,0,False,False,0
TXN_0026418,2026-06-19 18:15:00,CUST_01499,MERCHANT_056,1364.71,DEV_01499,27,0,False,False,0
TXN_0026007,2026-06-19 18:15:00,CUST_01164,MERCHANT_034,954.99,DEV_01164,18,0,False,False,0
TXN_0025878,2026-06-19 18:19:00,CUST_01681,MERCHANT_008,640.23,DEV_09091,1,0,True,False,0
TXN_0025513,2026-06-19 18:20:00,CUST_01069,MERCHANT_057,3103.96,DEV_01069,18,0,False,False,0
TXN_0025661,2026-06-19 18:21:00,CUST_01682,MERCHANT_058,810.62,DEV_01682,24,0,False,False,0
TXN_0025407,2026-06-19 18:21:00,CUST_00554,MERCHANT_006,494.63,DEV_00554,36,0,False,False,0
TXN_0025991,2026-06-19 18:22:00,CUST_01310,MERCHANT_051,771.88,DEV_01310,8,0,False,False,0
TXN_0026162,2026-06-19 18:23:00,CUST_01501,MERCHANT_001,1363.87,DEV_01501,15,0,False,False,0
TXN_0025962,2026-06-19 18:23:00,CUST_01103,MERCHANT_001,5068.62,DEV_01103,34,0,False,False,0
TXN_0026263,2026-06-19 18:23:00,CUST_01958,MERCHANT_040,935.71,DEV_01958,32,0,False,False,0
TXN_0025400,2026-06-19 18:23:00,CUST_00059,MERCHANT_000,722.29,DEV_00059,2,0,False,False,0
TXN_0026521,2026-06-19 18:24:00,CUST_00277,MERCHANT_027,2033.71,DEV_00277,16,0,False,False,0
TXN_0026557,2026-06-19 18:26:00,CUST_00143,MERCHANT_056,3301.3,DEV_00143,4,0,False,False,0
TXN_0026158,2026-06-19 18:29:00,CUST_01743,MERCHANT_046,1739.82,DEV_72438,24,2,True,False,0
TXN_0025819,2026-06-19 18:31:00,CUST_01666,MERCHANT_029,346.19,DEV_50912,28,0,True,False,0
TXN_0026036,2026-06-19 18:31:00,CUST_01620,MERCHANT_039,2511.28,DEV_01620,39,1,False,False,0
TXN_0026551,2026-06-19 18:32:00,CUST_01396,MERCHANT_031,1710.2,DEV_01396,33,0,False,False,0
TXN_0025504,2026-06-19 18:35:00,CUST_01846,MERCHANT_012,2915.09,DEV_01846,35,0,False,False,0
TXN_0025241,2026-06-19 18:35:00,CUST_00286,MERCHANT_024,2628.69,DEV_00286,18,0,False,False,0
TXN_0026380,2026-06-19 18:36:00,CUST_01288,MERCHANT_050,3030.8,DEV_01288,25,0,False,False,0
TXN_0025345,2026-06-19 18:36:00,CUST_01664,MERCHANT_002,297.37,DEV_01664,8,2,False,False,0
TXN_0026592,2026-06-19 18:36:00,CUST_00056,MERCHANT_003,1636.88,DEV_00056,16,0,False,False,0
TXN_0025714,2026-06-19 18:37:00,CUST_00406,MERCHANT_003,2181.83,DEV_00406,25,0,False,False,0
TXN_0026030,2026-06-19 18:38:00,CUST_00700,MERCHANT_002,1572.5,DEV_00700,26,0,False,True,0
TXN_0025318,2026-06-19 18:38:00,CUST_01367,MERCHANT_003,3268.3,DEV_01367,27,0,False,False,0
TXN_0026473,2026-06-19 18:38:00,CUST_01261,MERCHANT_039,6901.19,DEV_01261,2,1,False,False,0
TXN_0025762,2026-06-19 18:38:00,CUST_01209,MERCHANT_000,1727.67,DEV_01209,13,2,False,False,0
TXN_0025639,2026-06-19 18:39:00,CUST_00354,MERCHANT_028,1961.83,DEV_00354,8,0,False,False,0
TXN_0026642,2026-06-19 18:40:00,CUST_00510,MERCHANT_048,1119.17,DEV_00510,8,0,False,False,0
TXN_0025397,2026-06-19 18:40:00,CUST_00013,MERCHANT_003,2112.57,DEV_00013,20,1,False,False,0
TXN_0025849,2026-06-19 18:40:00,CUST_00741,MERCHANT_007,508.54,DEV_00741,34,0,False,False,0
TXN_0026639,2026-06-19 18:41:00,CUST_00953,MERCHANT_031,3399.82,DEV_00953,27,0,False,False,0
TXN_0025686,2026-06-19 18:41:00,CUST_00575,MERCHANT_031,5300.79,DEV_00575,31,0,False,False,0
TXN_0025890,2026-06-19 18:42:00,CUST_01765,MERCHANT_005,2553.48,DEV_01765,9,0,False,False,0
TXN_0025801,2026-06-19 18:43:00,CUST_01975,MERCHANT_034,586.34,DEV_20350,37,0,True,False,0
TXN_0026379,2026-06-19 18:44:00,CUST_00496,MERCHANT_034,2404.23,DEV_00496,8,0,False,True,0
TXN_0025361,2026-06-19 18:44:00,CUST_00226,MERCHANT_009,3877.3,DEV_00226,39,0,False,False,0
TXN_0026604,2026-06-19 18:44:00,CUST_00271,MERCHANT_029,326.28,DEV_00271,32,0,False,False,0
TXN_0025503,2026-06-19 18:45:00,CUST_00298,MERCHANT_003,5798.71,DEV_00298,28,0,False,True,0
TXN_0026200,2026-06-19 18:47:00,CUST_01937,MERCHANT_029,652.69,DEV_01937,27,0,False,False,0
TXN_0025846,2026-06-19 18:47:00,CUST_00098,MERCHANT_009,1652.9,DEV_00098,22,0,False,False,0
TXN_0026393,2026-06-19 18:48:00,CUST_00693,MERCHANT_053,1089.52,DEV_00693,19,0,False,False,0
TXN_0026223,2026-06-19 18:50:00,CUST_01622,MERCHANT_023,580.41,DEV_01622,21,0,False,False,0
TXN_0025547,2026-06-19 18:50:00,CUST_01374,MERCHANT_039,1143.92,DEV_01374,1,0,False,False,0
TXN_0026501,2026-06-19 18:50:00,CUST_01961,MERCHANT_021,468.78,DEV_01961,20,0,False,False,0
TXN_0025790,2026-06-19 18:51:00,CUST_00027,MERCHANT_028,1564.18,DEV_00027,21,0,False,False,0
TXN_0026530,2026-06-19 18:51:00,CUST_00941,MERCHANT_023,535.92,DEV_00941,13,2,False,False,0
TXN_0025427,2026-06-19 18:51:00,CUST_01979,MERCHANT_041,1815.39,DEV_01979,30,0,False,False,0
TXN_0025411,2026-06-19 18:52:00,CUST_00950,MERCHANT_042,2608.83,DEV_00950,14,0,False,False,0
TXN_0026407,2026-06-19 18:54:00,CUST_00972,MERCHANT_044,908.03,DEV_00972,32,0,False,False,0
TXN_0025839,2026-06-19 18:54:00,CUST_01661,MERCHANT_055,1039.84,DEV_01661,5,0,False,True,0
TXN_0026078,2026-06-19 18:54:00,CUST_00851,MERCHANT_029,323.07,DEV_00851,35,0,False,True,0
TXN_0025926,2026-06-19 18:55:00,CUST_00844,MERCHANT_032,7313.61,DEV_00844,8,0,False,False,0
TXN_0025390,2026-06-19 18:58:00,CUST_01808,MERCHANT_044,193.01,DEV_01808,2,0,False,False,0
TXN_0025417,2026-06-19 18:58:00,CUST_01981,MERCHANT_059,1837.87,DEV_01981,2,0,False,False,0
TXN_0025531,2026-06-19 19:02:00,CUST_00975,MERCHANT_057,1635.65,DEV_00975,11,0,False,False,0
TXN_0025327,2026-06-19 19:03:00,CUST_01032,MERCHANT_049,3220.59,DEV_01032,13,0,False,False,0
TXN_0025306,2026-06-19 19:03:00,CUST_01494,MERCHANT_017,2614.47,DEV_01494,11,2,False,False,0
TXN_0026186,2026-06-19 19:03:00,CUST_01685,MERCHANT_025,1633.05,DEV_01685,25,0,False,False,0
TXN_0026006,2026-06-19 19:04:00,CUST_01276,MERCHANT_018,954.35,DEV_34472,21,0,True,False,0
TXN_0025233,2026-06-19 19:04:00,CUST_00699,MERCHANT_038,81.25,DEV_00699,9,0,False,True,0
TXN_0025798,2026-06-19 19:04:00,CUST_00422,MERCHANT_018,1562.24,DEV_00422,23,0,False,False,0
TXN_0026118,2026-06-19 19:04:00,CUST_00318,MERCHANT_030,3122.07,DEV_00318,39,0,False,False,0
TXN_0025359,2026-06-19 19:05:00,CUST_01970,MERCHANT_000,766.3,DEV_01970,13,0,False,False,0
TXN_0025927,2026-06-19 19:06:00,CUST_00102,MERCHANT_049,1399.07,DEV_00102,27,0,False,False,0
TXN_0026017,2026-06-19 19:06:00,CUST_01257,MERCHANT_043,1995.83,DEV_01257,16,0,False,False,0
TXN_0025366,2026-06-19 19:06:00,CUST_00487,MERCHANT_010,1615.27,DEV_00487,4,0,False,False,0
TXN_0026483,2026-06-19 19:06:00,CUST_00306,MERCHANT_034,3650.42,DEV_00306,39,0,False,False,0
TXN_0025865,2026-06-19 19:08:00,CUST_01557,MERCHANT_001,6855.85,DEV_01557,35,1,False,False,0
TXN_0025982,2026-06-19 19:10:00,CUST_00928,MERCHANT_045,1564.37,DEV_00928,38,0,False,False,0
TXN_0026215,2026-06-19 19:11:00,CUST_00644,MERCHANT_008,2350.25,DEV_00644,5,0,False,False,0
TXN_0025860,2026-06-19 19:12:00,CUST_00487,MERCHANT_020,1745.89,DEV_00487,4,0,False,False,0
TXN_0025533,2026-06-19 19:12:00,CUST_00083,MERCHANT_001,1589.0,DEV_00083,18,0,False,False,0
TXN_0026096,2026-06-19 19:12:00,CUST_00551,MERCHANT_058,2925.54,DEV_00551,10,0,False,False,0
TXN_0025432,2026-06-19 19:12:00,CUST_00213,MERCHANT_057,924.39,DEV_00213,2,0,False,False,0
TXN_0026080,2026-06-19 19:13:00,CUST_00763,MERCHANT_002,688.03,DEV_00763,12,0,False,False,0
TXN_0026556,2026-06-19 19:15:00,CUST_00533,MERCHANT_011,1072.06,DEV_00533,14,0,False,False,0
TXN_0025574,2026-06-19 19:16:00,CUST_00694,MERCHANT_037,1025.18,DEV_19264,4,0,True,False,0
TXN_0025291,2026-06-19 19:16:00,CUST_01514,MERCHANT_041,873.46,DEV_39890,5,0,True,False,0
TXN_0025260,2026-06-19 19:16:00,CUST_00052,MERCHANT_003,758.26,DEV_00052,28,0,False,False,0
TXN_0026515,2026-06-19 19:17:00,CUST_01823,MERCHANT_000,7160.38,DEV_01823,30,0,False,False,0
TXN_0025767,2026-06-19 19:17:00,CUST_00698,MERCHANT_050,1963.81,DEV_00698,35,2,False,False,0
TXN_0026451,2026-06-19 19:18:00,CUST_01413,MERCHANT_050,5277.79,DEV_58726,32,0,True,True,0
TXN_0026305,2026-06-19 19:19:00,CUST_01726,MERCHANT_044,554.2,DEV_01726,13,0,False,False,0
TXN_0026368,2026-06-19 19:19:00,CUST_01502,MERCHANT_052,1332.57,DEV_01502,35,2,False,False,0
TXN_0026313,2026-06-19 19:20:00,CUST_01884,MERCHANT_021,949.31,DEV_01884,15,0,False,False,0
TXN_0026413,2026-06-19 19:20:00,CUST_00883,MERCHANT_028,4956.17,DEV_20228,23,0,True,False,0
TXN_0025235,2026-06-19 19:20:00,CUST_01566,MERCHANT_053,878.01,DEV_01566,8,0,False,False,0
TXN_0025406,2026-06-19 19:21:00,CUST_01859,MERCHANT_045,1996.33,DEV_01859,21,0,False,False,0
TXN_0025912,2026-06-19 19:22:00,CUST_01345,MERCHANT_009,1329.12,DEV_01345,17,0,False,False,0
TXN_0026016,2026-06-19 19:23:00,CUST_00015,MERCHANT_055,2604.97,DEV_00015,0,0,False,False,0
TXN_0026142,2026-06-19 19:23:00,CUST_00645,MERCHANT_019,3279.81,DEV_00645,33,0,False,False,0
TXN_0025367,2026-06-19 19:25:00,CUST_00359,MERCHANT_051,1120.83,DEV_00359,13,0,False,False,0
TXN_0026519,2026-06-19 19:27:00,CUST_01120,MERCHANT_016,2633.35,DEV_01120,16,0,False,False,0
TXN_0026624,2026-06-19 19:28:00,CUST_01150,MERCHANT_008,279.32,DEV_01150,35,0,False,False,0
TXN_0026452,2026-06-19 19:28:00,CUST_00153,MERCHANT_036,229.7,DEV_00153,29,0,False,False,0
TXN_0026378,2026-06-19 19:29:00,CUST_00653,MERCHANT_010,272.68,DEV_00653,21,0,False,False,0
TXN_0025548,2026-06-19 19:29:00,CUST_00271,MERCHANT_059,159.54,DEV_00271,32,0,False,False,0
TXN_0025472,2026-06-19 19:30:00,CUST_01071,MERCHANT_015,501.68,DEV_23132,3,1,True,False,0
TXN_0025670,2026-06-19 19:31:00,CUST_00945,MERCHANT_015,2403.16,DEV_00945,24,0,False,False,0
TXN_0026532,2026-06-19 19:31:00,CUST_00666,MERCHANT_021,802.79,DEV_00666,26,0,False,False,0
TXN_0025490,2026-06-19 19:31:00,CUST_00540,MERCHANT_006,1189.49,DEV_00540,13,0,False,False,0
TXN_0025905,2026-06-19 19:32:00,CUST_01605,MERCHANT_036,1896.04,DEV_01605,30,0,False,False,0
TXN_0025315,2026-06-19 19:33:00,CUST_00493,MERCHANT_017,2157.43,DEV_08736,23,0,True,False,0
TXN_0025308,2026-06-19 19:33:00,CUST_00261,MERCHANT_019,2297.69,DEV_00261,38,0,False,False,0
TXN_0025818,2026-06-19 19:33:00,CUST_01037,MERCHANT_050,2602.58,DEV_01037,36,0,False,False,0
TXN_0025581,2026-06-19 19:34:00,CUST_00398,MERCHANT_013,668.84,DEV_48143,0,0,True,False,0
TXN_0025728,2026-06-19 19:35:00,CUST_01798,MERCHANT_031,6385.16,DEV_01798,17,0,False,True,0
TXN_0025740,2026-06-19 19:37:00,CUST_00469,MERCHANT_049,1005.1,DEV_00469,26,0,False,False,0
TXN_0026284,2026-06-19 19:37:00,CUST_01085,MERCHANT_020,927.38,DEV_01085,6,0,False,False,0
TXN_0026069,2026-06-19 19:37:00,CUST_01358,MERCHANT_052,2902.46,DEV_01358,29,0,False,False,0
TXN_0025778,2026-06-19 19:38:00,CUST_01028,MERCHANT_003,502.92,DEV_01028,0,0,False,False,0
TXN_0026117,2026-06-19 19:38:00,CUST_00802,MERCHANT_037,1684.23,DEV_00802,39,0,False,False,0
TXN_0026598,2026-06-19 19:38:00,CUST_01682,MERCHANT_046,705.36,DEV_01682,24,1,False,False,0
TXN_0026222,2026-06-19 19:39:00,CUST_00680,MERCHANT_030,764.88,DEV_00680,39,0,False,False,0
TXN_0025498,2026-06-19 19:39:00,CUST_01132,MERCHANT_052,2216.79,DEV_01132,17,0,False,False,0
TXN_0026358,2026-06-19 19:40:00,CUST_00325,MERCHANT_012,937.52,DEV_00325,3,2,False,False,0
TXN_0026274,2026-06-19 19:41:00,CUST_00264,MERCHANT_030,20467.97,DEV_83832,23,2,True,False,1
TXN_0025973,2026-06-19 19:43:00,CUST_01478,MERCHANT_039,1791.49,DEV_01478,15,0,False,False,0
TXN_0026450,2026-06-19 19:44:00,CUST_00122,MERCHANT_020,443.4,DEV_00122,37,0,False,False,0
TXN_0025277,2026-06-19 19:45:00,CUST_01022,MERCHANT_018,440.15,DEV_01022,39,0,False,False,0
TXN_0025294,2026-06-19 19:46:00,CUST_01582,MERCHANT_036,1287.52,DEV_01582,4,0,False,False,0
TXN_0026130,2026-06-19 19:47:00,CUST_00901,MERCHANT_059,1630.93,DEV_00901,19,0,False,False,0
TXN_0025964,2026-06-19 19:47:00,CUST_01262,MERCHANT_051,2005.02,DEV_01262,36,2,False,False,0
TXN_0025988,2026-06-19 19:47:00,CUST_01723,MERCHANT_048,145.88,DEV_01723,4,0,False,False,0
TXN_0025802,2026-06-19 19:48:00,CUST_01357,MERCHANT_054,3243.02,DEV_01357,16,0,False,False,0
TXN_0026138,2026-06-19 19:49:00,CUST_00220,MERCHANT_032,869.53,DEV_00220,18,0,False,False,0
TXN_0025638,2026-06-19 19:50:00,CUST_01740,MERCHANT_010,2291.33,DEV_01740,39,0,False,False,0
TXN_0026513,2026-06-19 19:50:00,CUST_01266,MERCHANT_051,2279.27,DEV_01266,34,0,False,False,0
TXN_0025491,2026-06-19 19:50:00,CUST_00570,MERCHANT_000,1195.17,DEV_00570,9,0,False,False,0
TXN_0026350,2026-06-19 19:50:00,CUST_01383,MERCHANT_040,875.77,DEV_01383,22,0,False,False,0
TXN_0025736,2026-06-19 19:50:00,CUST_00512,MERCHANT_019,1839.98,DEV_00512,4,0,False,False,0
TXN_0025564,2026-06-19 19:52:00,CUST_01338,MERCHANT_042,435.34,DEV_01338,17,0,False,False,0
TXN_0026126,2026-06-19 19:53:00,CUST_00697,MERCHANT_016,6719.52,DEV_00697,21,0,False,False,0
TXN_0026505,2026-06-19 19:54:00,CUST_00191,MERCHANT_051,1192.89,DEV_00191,6,0,False,False,0
TXN_0025681,2026-06-19 19:54:00,CUST_01727,MERCHANT_008,3037.57,DEV_68203,34,0,True,False,0
TXN_0026540,2026-06-19 19:55:00,CUST_01913,MERCHANT_020,448.97,DEV_01913,37,0,False,False,0
TXN_0025907,2026-06-19 19:57:00,CUST_00184,MERCHANT_007,4074.7,DEV_00184,18,1,False,False,0
TXN_0025499,2026-06-19 19:57:00,CUST_01311,MERCHANT_029,547.25,DEV_01311,7,0,False,True,0
TXN_0026312,2026-06-19 19:57:00,CUST_00120,MERCHANT_010,4202.93,DEV_00120,30,0,False,True,0
TXN_0025729,2026-06-19 19:57:00,CUST_01216,MERCHANT_054,290.27,DEV_01216,30,0,False,False,0
TXN_0026578,2026-06-19 19:58:00,CUST_00458,MERCHANT_029,2613.17,DEV_00458,20,0,False,False,0
TXN_0025775,2026-06-19 19:59:00,CUST_01174,MERCHANT_001,519.3,DEV_01174,2,0,False,False,0
TXN_0026102,2026-06-19 20:00:00,CUST_01909,MERCHANT_015,2897.86,DEV_01909,16,0,False,False,0
TXN_0025247,2026-06-19 20:01:00,CUST_00776,MERCHANT_021,393.71,DEV_00776,25,0,False,False,0
TXN_0026428,2026-06-19 20:02:00,CUST_01123,MERCHANT_009,1904.73,DEV_01123,29,0,False,False,0
TXN_0025456,2026-06-19 20:02:00,CUST_00971,MERCHANT_000,1291.67,DEV_00971,18,1,False,False,0
TXN_0025652,2026-06-19 20:03:00,CUST_01661,MERCHANT_037,510.23,DEV_01661,14,2,False,False,0
TXN_0026635,2026-06-19 20:04:00,CUST_01400,MERCHANT_053,499.95,DEV_01400,33,0,False,False,0
TXN_0025876,2026-06-19 20:04:00,CUST_00213,MERCHANT_005,1146.63,DEV_00213,2,0,False,False,0
TXN_0026237,2026-06-19 20:05:00,CUST_01953,MERCHANT_046,1244.81,DEV_01953,33,0,False,False,0
TXN_0025669,2026-06-19 20:06:00,CUST_01172,MERCHANT_047,345.86,DEV_01172,17,0,False,False,0
TXN_0025443,2026-06-19 20:06:00,CUST_00194,MERCHANT_008,1329.72,DEV_00194,22,0,False,False,0
TXN_0025810,2026-06-19 20:06:00,CUST_00026,MERCHANT_048,882.42,DEV_00026,0,0,False,False,0
TXN_0025893,2026-06-19 20:07:00,CUST_00979,MERCHANT_054,1908.29,DEV_00979,21,0,False,False,0
TXN_0026458,2026-06-19 20:07:00,CUST_00762,MERCHANT_023,469.36,DEV_00762,4,0,False,False,0
TXN_0025870,2026-06-19 20:08:00,CUST_01774,MERCHANT_040,958.54,DEV_01774,2,0,False,False,0
TXN_0026225,2026-06-19 20:08:00,CUST_01193,MERCHANT_033,510.0,DEV_01193,2,0,False,False,0
TXN_0026636,2026-06-19 20:08:00,CUST_00402,MERCHANT_012,2573.45,DEV_00402,9,0,False,False,0
TXN_0025967,2026-06-19 20:09:00,CUST_00497,MERCHANT_046,2176.87,DEV_00497,28,0,False,False,0
TXN_0025834,2026-06-19 20:09:00,CUST_01753,MERCHANT_015,2191.7,DEV_01753,1,0,False,False,0
TXN_0025784,2026-06-19 20:09:00,CUST_01409,MERCHANT_057,3069.36,DEV_01409,25,1,False,True,0
TXN_0025569,2026-06-19 20:10:00,CUST_00893,MERCHANT_029,1662.02,DEV_00893,33,0,False,False,0
TXN_0026012,2026-06-19 20:10:00,CUST_01565,MERCHANT_038,1099.93,DEV_69731,4,2,True,False,0
TXN_0026182,2026-06-19 20:11:00,CUST_01538,MERCHANT_006,4183.32,DEV_20911,39,0,True,False,0
TXN_0025918,2026-06-19 20:11:00,CUST_01920,MERCHANT_040,1352.37,DEV_01920,29,0,False,False,0
TXN_0025629,2026-06-19 20:16:00,CUST_01192,MERCHANT_047,1389.54,DEV_01192,30,0,False,False,0
TXN_0025239,2026-06-19 20:17:00,CUST_00779,MERCHANT_049,571.2,DEV_00779,11,0,False,False,0
TXN_0026348,2026-06-19 20:17:00,CUST_01254,MERCHANT_043,1168.97,DEV_01254,8,0,False,False,0
TXN_0025981,2026-06-19 20:17:00,CUST_00085,MERCHANT_054,1203.35,DEV_00085,38,0,False,False,0
TXN_0026091,2026-06-19 20:17:00,CUST_01965,MERCHANT_051,1390.91,DEV_01965,6,0,False,False,0
